HST_1,HST_2,HST_3,HST_4,HST_5,HST_6,HST_7,HST_8,HST_9,HST_10,HST_11,HST_12,HST_13,HST_14,HST_15,HST_16,HST_17,HST_18,HST_19,HST_20,HST_21,HST_22,HST_23,HST_24,HMG_25,HMG_26,HMG_27,HMG_28,HMG_29,HMG_30,HMG_31,HMG_32,HMG_33,HMG_34,HMG_35,HMG_36,HMG_37,HMG_38,HMG_39,HMG_40,HMG_41,HMG_42,HMG_43,HMG_44,HMG_45,HMG_46,HMG_47,HMG_48,AVG_49,AVG_50,AVG_51,AVG_52,AVG_53,AVG_54,AVG_55,AVG_56,AVG_57,AVG_58,AVG_59,AVG_60,AVG_61,AVG_62,AVG_63,AVG_64,AVG_65,AVG_66,AVG_67,AVG_68,AVG_69,AVG_70,AVG_71,AVG_72,STD_73,STD_74,STD_75,STD_76,STD_77,STD_78,STD_79,STD_80,STD_81,STD_82,STD_83,STD_84,STD_85,STD_86,STD_87,STD_88,STD_89,STD_90,STD_91,STD_92,STD_93,STD_94,STD_95,STD_96,label,
10,3,5.8,0.1,0.25,0.747252747252747,0.1,0.1,0.4,0.4,0.01,0.005,0.008,0.004,0,0,0,0,0,0,0,0,2.07944154167984,2.07944154167984,10,3,5.8,0.1,0.25,0.747252747252747,0.1,0.1,0.4,0.4,0.01,0.005,0.008,0.004,0,0,0,0,0,0,0,0,2.07944154167984,2.07944154167984,10.2162162162162,3.41271000730461,3,0,5.7964656964657,0.000911865007431345,0.0986486486486485,0.000133308984660369,0.253086554054054,0.000695457562787619,0.752889650149923,0.00231955122187155,0.0986486486486485,0.000133308984660369,0.099168399168399,5.04838758477368e-05,0.396673596673596,0.000807742013563789,0.399792099792099,3.15524224100971e-06,0.00986486486486487,1.33308984660334e-06,0.005,-6.7762635780344e-21,0.00800000000000001,-1.89735380184963e-19,0.00408108108108108,4.79912344777163e-07,0,0,0,0,0.00051975051975052,1.97202640030083e-05,0.00207900207900208,0.000315524224048133,0,0,0,0,2.7027027027027e-05,5.33235938641344e-08,5.40540540540541e-05,2.13294375456538e-07,2.09428765368887,0.0160897140502785,2.09428765368887,0.0160897140502785,spam,
852,11,4.91197183098592,0.327464788732394,0.080625,3.08639705882353,0.440140845070423,0.475352112676056,0.570422535211268,0.64906103286385,3.75,2.025,0.972,0.553,0.11150234741784,0.272300469483568,0.426056338028169,0.480046948356808,0.95,1.16,0.726,0.409,6.47025767964654,5.68854073114161,852,11,4.91197183098592,0.327464788732394,0.080625,3.08639705882353,0.440140845070423,0.475352112676056,0.570422535211268,0.64906103286385,3.75,2.025,0.972,0.553,0.11150234741784,0.272300469483568,0.426056338028169,0.480046948356808,0.95,1.16,0.726,0.409,6.47025767964654,5.68854073114161,852,0,11,0,4.91197183098592,0,0.327464788732394,0,0.080625,0,3.08639705882353,0,0.440140845070423,0,0.475352112676056,0,0.570422535211268,0,0.64906103286385,0,3.75,0,2.025,0,0.972,0,0.553,0,0.11150234741784,0,0.272300469483568,0,0.426056338028169,0,0.480046948356808,0,0.95,0,1.16,0,0.726,0,0.409,0,6.47025767964654,0,5.68854073114161,0,spam,
1262,2,4.68304278922345,0.00237717908082409,0.312649,4.72463768115942,0.217115689381933,0.230586370839937,0.277337559429477,0.304278922345483,2.74,1.455,0.7,0.384,0.0277337559429477,0.0483359746434231,0.0800316957210777,0.140253565768621,0.35,0.305,0.202,0.177,6.95049961298796,6.4084223700235,22,0,4.86363636363636,0,0.622093,0.992307692307692,0.136363636363636,0.227272727272727,0.318181818181818,0.409090909090909,0.03,0.025,0.014,0.009,0.0454545454545455,0.0909090909090909,0.136363636363636,0.181818181818182,0.01,0.01,0.006,0.004,2.99573227355399,2.99573227355399,339.705,236311.792975,4.9575,6.71069375,5.35823784995055,0.173551719461489,0.0626801222944349,0.00123719187578894,0.28656517,0.00487999815124117,2.09077035147983,1.44859421871403,0.175895245940512,0.00705729715968416,0.196660377259676,0.00933302375071814,0.395636283431909,0.00489831290906384,0.430431680721055,0.0043712673702781,0.766174999999999,1.188071119375,0.429212499999999,0.36160506734375,0.26318,0.1232713676,0.149845,0.0410285259750001,0.04760688326286,0.00230851548936277,0.0927636844503591,0.00836846362355913,0.118392243517593,0.0123064160140038,0.209476800521665,0.0301450271204552,0.248075,0.130660544375,0.2360375,0.09278986109375,0.122655,0.025984840975,0.1086175,0.02156608119375,4.11680728472925,3.03443675499759,3.52581097502483,1.66438588473878,spam,
1383,2,4.64642082429501,0.00216919739696312,0.310225,4.89899623588457,0.218365871294288,0.229934924078091,0.274041937816341,0.297903109182936,3.02,1.59,0.758,0.412,0.0281995661605206,0.046999276934201,0.0773680404916847,0.134490238611714,0.39,0.325,0.214,0.186,7.0566924102604,6.54460885294675,21,0,5.04761904761905,0,0.623529,0.976923076923077,0.142857142857143,0.238095238095238,0.333333333333333,0.428571428571429,0.03,0.025,0.014,0.009,0.0476190476190476,0.0952380952380952,0.142857142857143,0.19047619047619,0.01,0.01,0.006,0.004,2.94443897916644,2.94443897916644,316.47,242349.6291,4.63,6.5781,5.36713972693387,0.206645500367824,0.0665115221410282,0.00141101450881788,0.276877227500001,0.00446878624450028,1.99222506115509,1.53952577222087,0.176610991784248,0.00826861419303909,0.205230648181117,0.0124787149127303,0.399365016700752,0.00612327232111931,0.432873545702354,0.00513217071230992,0.735349999999996,1.22548837749999,0.421737499999998,0.372696543593749,0.245954999999999,0.127756267975,0.1404575,0.0424600431937497,0.0460550805105279,0.00275316402334025,0.100397189920589,0.0121559344993736,0.124627696713105,0.0168808756137897,0.209802085949946,0.0365309710625391,0.231975,0.132686849375,0.235525,0.0954382243750002,0.120555,0.026239301975,0.10506,0.0219883864,3.93158916426039,3.10905608005684,3.38509709849093,1.75343335198917,spam,
1267,2,4.68508287292818,0.00236779794790845,0.313477,4.74193548387097,0.220205209155485,0.234411996842936,0.280978689818469,0.308602999210734,2.79,1.485,0.712,0.391,0.0299921073401736,0.0536700868192581,0.0844514601420679,0.144435674822415,0.38,0.34,0.214,0.183,6.9519168947189,6.39630774424935,21,0,5.09523809523809,0,0.625731,0.984615384615385,0.142857142857143,0.238095238095238,0.333333333333333,0.428571428571429,0.03,0.025,0.014,0.009,0.0476190476190476,0.0952380952380952,0.142857142857143,0.19047619047619,0.01,0.01,0.006,0.004,2.94443897916644,2.94443897916644,360.285,136781.963775,3.975,2.514375,5.31663718762641,0.212100039535159,0.0895996674196791,0.00311810602449598,0.3089966625,0.0088622553823135,2.03983860326246,1.39855826913064,0.163721153483786,0.00722933573139264,0.185345261722628,0.00950215999411222,0.368782606563393,0.00906263751214167,0.409957942159482,0.00664679183190289,0.706749999999998,0.6273914375,0.404699999999999,0.192800035,0.24653,0.0741784590999998,0.146755,0.0248640899750001,0.0371828462653051,0.00193709221668191,0.0769689671673382,0.0078007209234075,0.103154679332472,0.0113273752901935,0.190096442936761,0.0284720229642807,0.2026,0.07704674,0.201975,0.052194724375,0.11016,0.0130555744,0.10178,0.0123344816,4.361379357744,3.72181426740749,3.9496610168443,2.96379215221353,spam,
1273,2,4.67478397486253,0.002356637863315,0.313938,4.69700910273082,0.218381775333857,0.236449332285939,0.286724273369992,0.312647289866457,2.78,1.505,0.73,0.398,0.0314218381775334,0.0534171249018068,0.0856245090337785,0.148468185388845,0.4,0.34,0.218,0.189,6.95821493641545,6.39719355003485,21,0,5.14285714285714,0,0.627907,0.984732824427481,0.142857142857143,0.238095238095238,0.333333333333333,0.428571428571429,0.03,0.025,0.014,0.009,0.0476190476190476,0.0952380952380952,0.142857142857143,0.19047619047619,0.01,0.01,0.006,0.004,2.94443897916644,2.94443897916644,331.2125,240639.18734375,4.5275,5.29424375,5.35921425276849,0.181569401089803,0.0634916027277704,0.00126835506529867,0.282331285,0.00477370100031857,2.05574931290955,1.42564082747856,0.183730555980697,0.00805634450591992,0.207635266282065,0.0111654593318804,0.40323751049697,0.00515281203636489,0.437784073899668,0.00489355206686826,0.768174999999999,1.206934919375,0.432699999999999,0.367073959999999,0.26107,0.1262875151,0.1483975,0.04209597449375,0.046921817760226,0.002224490021474,0.0938531507682012,0.00862489379718603,0.120268417753934,0.0127292426505662,0.218328194674578,0.0328571206789221,0.23895,0.1324438975,0.230925,0.094440769375,0.12006,0.0259332164,0.1081425,0.02201198219375,4.11088141672496,3.02567352347115,3.56260095945058,1.72933078653401,spam,
119,3,5.96638655462185,0.672268907563025,0.0986659,1.74526315789474,0.19327731092437,0.277310924369748,0.504201680672269,0.579831932773109,0.23,0.165,0.12,0.069,0.126050420168067,0.19327731092437,0.352941176470588,0.445378151260504,0.15,0.115,0.084,0.053,4.71477925578511,4.62821824107542,654,1,4.5611620795107,0.103975535168196,0.138764,2.34041184041184,0.122324159021407,0.155963302752294,0.237003058103976,0.298165137614679,0.8,0.51,0.31,0.195,0.0504587155963303,0.105504587155963,0.146788990825688,0.185015290519878,0.33,0.345,0.192,0.121,6.46223228733651,6.39247116949193,731.822055137845,763585.825478483,2.57644110275689,0.484758261568708,5.24792739642483,0.139681833825019,0.232610481911633,0.0179548856092698,0.148013296741855,0.00514905209588588,2.63079215293831,0.137859135350253,0.163284500257486,0.00283041673492177,0.210496185272187,0.00376392909415698,0.333965332100577,0.0062610376858996,0.413135636783578,0.00719894429522588,1.01045112781955,0.447036889215519,0.660300751879698,0.206834245387906,0.424651629072682,0.0951427132241631,0.269867167919799,0.0474805011526311,0.078394946120211,0.00134405151726294,0.149890231231547,0.0032936019848501,0.215439675693928,0.00437416400231878,0.279201783922064,0.00510856492460472,0.470802005012532,0.103367276587459,0.456353383458647,0.100344158328152,0.270857142857143,0.0447368191908342,0.178912280701754,0.0198502053379062,6.22768812235992,0.363139834848084,5.87868095498601,0.333688774940562,spam,
13,2,4.69230769230769,0.0769230769230769,0.119374,0.762886597938144,0.307692307692308,0.307692307692308,0.384615384615385,0.384615384615385,0.04,0.02,0.01,0.005,0,0.153846153846154,0.230769230769231,0.230769230769231,0,0.01,0.006,0.003,2.39789527279837,2.39789527279837,13,2,4.69230769230769,0.0769230769230769,0.119374,0.762886597938144,0.307692307692308,0.307692307692308,0.384615384615385,0.384615384615385,0.04,0.02,0.01,0.005,0,0.153846153846154,0.230769230769231,0.230769230769231,0,0.01,0.006,0.003,2.39789527279837,2.39789527279837,13,0,2,0,4.69230769230769,0,0.0769230769230769,0,0.119374,0,0.762886597938144,0,0.307692307692308,0,0.307692307692308,0,0.384615384615385,0,0.384615384615385,0,0.04,0,0.02,0,0.01,0,0.005,0,0,0,0.153846153846154,0,0.230769230769231,0,0.230769230769231,0,0,0,0.01,0,0.006,0,0.003,0,2.39789527279837,0,2.39789527279837,0,spam,
348,2,5.20402298850575,0.129310344827586,0.126999,2.53701527614571,0.120689655172414,0.137931034482759,0.189655172413793,0.235632183908046,0.42,0.24,0.132,0.082,0.0373563218390805,0.0660919540229885,0.114942528735632,0.201149425287356,0.13,0.115,0.08,0.07,5.66152521220094,5.06176216425148,348,2,5.20402298850575,0.129310344827586,0.126999,2.53701527614571,0.120689655172414,0.137931034482759,0.189655172413793,0.235632183908046,0.42,0.24,0.132,0.082,0.0373563218390805,0.0660919540229885,0.114942528735632,0.201149425287356,0.13,0.115,0.08,0.07,5.66152521220094,5.06176216425148,348,0,2,0,5.20402298850575,0,0.129310344827586,0,0.126999,0,2.53701527614571,0,0.120689655172414,0,0.137931034482759,0,0.189655172413793,0,0.235632183908046,0,0.42,0,0.24,0,0.132,0,0.082,0,0.0373563218390805,0,0.0660919540229885,0,0.114942528735632,0,0.201149425287356,0,0.13,0,0.115,0,0.08,0,0.07,0,5.66152521220094,0,5.06176216425148,0,spam,
8,2,4.5,0.125,0.172249,0.556962025316456,0.125,0.125,0.25,0.25,0.01,0.005,0.004,0.002,0,0,0,0,0,0,0,0,1.79175946922805,1.79175946922805,8,2,4.5,0.125,0.172249,0.556962025316456,0.125,0.125,0.25,0.25,0.01,0.005,0.004,0.002,0,0,0,0,0,0,0,0,1.79175946922805,1.79175946922805,8,0,2,0,4.5,0,0.125,0,0.172249,0,0.556962025316456,0,0.125,0,0.125,0,0.25,0,0.25,0,0.01,0,0.005,0,0.004,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79175946922805,0,1.79175946922805,0,spam,
